CompTotal,YearsOfExperience,MainBranch,Country,EducationLevel,RemoteWork,Salary
55000.0,10.0,Profession,Spain,Less than Bachelor's degree,Hybrid,59073.0
42000.0,3.0,Profession,United Kingdom of Great Britain and Northern Ireland,Bachelor's degree,Hybrid,53503.0
100000.0,10.0,Profession,Germany,Upper than Master's degree,Hybrid,107406.0
125000.0,8.0,Profession,Brazil,Master's degree,Remote,23311.0
36000.0,2.0,Profession,Belgium,Bachelor's degree,Hybrid,38666.0
110000.0,11.0,Profession,United States of America,Bachelor's degree,In-person,110000.0
56374.0,20.0,Profession,United Kingdom of Great Britain and Northern Ireland,Bachelor's degree,Hybrid,71814.0
140000.0,12.0,Profession,United States of America,Bachelor's degree,Remote,140000.0
100000.0,22.0,Profession,Germany,Bachelor's degree,Hybrid,107406.0
190000.0,25.0,Profession,United States of America,Bachelor's degree,Hybrid,190000.0
120000.0,14.0,Profession,Other,Master's degree,Remote,128887.0
73333.0,8.0,Profession,Bulgaria,Master's degree,Remote,40276.0
72000.0,10.0,Profession,France,Master's degree,Hybrid,77332.0
160000.0,29.0,Profession,United States of America,Master's degree,Hybrid,160000.0
50000.0,21.0,Developer,Spain,Master's degree,In-person,53703.0
75000.0,4.0,Profession,Finland,Bachelor's degree,In-person,80555.0
150000.0,5.0,Profession,Austria,Master's degree,Remote,161109.0
37000.0,10.0,Profession,United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's degree,Hybrid,47134.0
133600.0,12.0,Profession,United States of America,Less than Bachelor's degree,Hybrid,133600.0
65000.0,8.0,Profession,France,Master's degree,Hybrid,69814.0
100000.0,28.0,Profession,Spain,Upper than Master's degree,Remote,107406.0
96000.0,12.0,Profession,Germany,Master's degree,Hybrid,103110.0
87000.0,17.0,Profession,Germany,Bachelor's degree,Remote,93443.0
190000.0,12.0,Profession,Canada,Bachelor's degree,Remote,138117.0
88000.0,2.0,Profession,United States of America,Bachelor's degree,Hybrid,88000.0
50000.0,9.0,Profession,Portugal,Less than Bachelor's degree,Remote,53703.0
144000.0,25.0,Profession,United States of America,Bachelor's degree,Hybrid,144000.0
60000.0,20.0,Developer,France,Master's degree,Hybrid,64444.0
120000.0,4.0,Profession,United States of America,Bachelor's degree,Remote,120000.0
40000.0,7.0,Profession,Italy,Less than Bachelor's degree,Hybrid,42962.0
66000.0,6.0,Profession,Spain,Master's degree,Remote,70888.0
158000.0,19.0,Profession,United States of America,Bachelor's degree,Hybrid,158000.0
100000.0,15.0,Profession,Brazil,Less than Bachelor's degree,In-person,18649.0
79310.0,6.0,Profession,Netherlands,Bachelor's degree,Hybrid,85184.0
145000.0,6.0,Profession,United States of America,Bachelor's degree,Hybrid,145000.0
149000.0,2.0,Profession,United States of America,Bachelor's degree,Hybrid,149000.0
90000.0,6.0,Profession,United States of America,Bachelor's degree,Hybrid,90000.0
50000.0,8.0,Profession,Ukraine,Bachelor's degree,Remote,50000.0
54000.0,26.0,Profession,Netherlands,Bachelor's degree,In-person,57999.0
180000.0,26.0,Profession,United States of America,Master's degree,Remote,180000.0
100000.0,5.0,Profession,Canada,Upper than Master's degree,Remote,72693.0
176800.0,19.0,Profession,United States of America,Master's degree,Remote,176800.0
83000.0,6.0,Profession,Germany,Master's degree,Hybrid,89147.0
56371.0,13.0,Profession,France,Master's degree,Hybrid,60546.0
120000.0,24.0,Profession,Other,Less than Bachelor's degree,Remote,128887.0
201600.0,6.0,Profession,Poland,Bachelor's degree,Remote,49889.0
120000.0,7.0,Profession,Ukraine,Bachelor's degree,Remote,120000.0
80000.0,15.0,Profession,Germany,Upper than Master's degree,Hybrid,85925.0
47880.0,10.0,Profession,Germany,Master's degree,Hybrid,51426.0
100000.0,14.0,Profession,France,Master's degree,Hybrid,107406.0
175000.0,19.0,Profession,United States of America,Bachelor's degree,Remote,175000.0
56000.0,17.0,Profession,United Kingdom of Great Britain and Northern Ireland,Bachelor's degree,In-person,71337.0
70000.0,7.0,Profession,Mexico,Bachelor's degree,Remote,70000.0
35000.0,12.0,Profession,Portugal,Less than Bachelor's degree,Remote,37592.0
115000.0,3.0,Profession,United States of America,Bachelor's degree,Remote,115000.0
45000.0,5.0,Profession,Netherlands,Master's degree,Hybrid,48333.0
100000.0,5.0,Profession,Brazil,Bachelor's degree,Remote,18649.0
50000.0,20.0,Profession,Ireland,Bachelor's degree,Hybrid,53703.0
55000.0,30.0,Profession,Other,Master's degree,In-person,59073.0
110000.0,11.0,Profession,Germany,Master's degree,Remote,118147.0
315000.0,17.0,Profession,Poland,Master's degree,Remote,77951.0
100000.0,10.0,Profession,Austria,Master's degree,Remote,107406.0
75000.0,6.0,Profession,United States of America,Less than Bachelor's degree,In-person,75000.0
165000.0,4.0,Profession,Australia,Bachelor's degree,Hybrid,109009.0
323000.0,15.0,Profession,Brazil,Bachelor's degree,Hybrid,60235.0
170000.0,23.0,Profession,United States of America,Bachelor's degree,Hybrid,170000.0
80000.0,2.0,Profession,United States of America,Bachelor's degree,In-person,80000.0
94000.0,13.0,Profession,Germany,Bachelor's degree,Hybrid,100962.0
85000.0,25.0,Profession,Finland,Master's degree,In-person,91295.0
62000.0,14.0,Profession,Germany,Master's degree,Remote,66592.0
55000.0,5.0,Profession,Netherlands,Less than Bachelor's degree,In-person,59073.0
192000.0,14.0,Profession,Brazil,Master's degree,Hybrid,35806.0
86300.0,15.0,Profession,Germany,Master's degree,Remote,92692.0
70000.0,7.0,Profession,Ukraine,Master's degree,Hybrid,70000.0
48000.0,6.0,Profession,Pakistan,Bachelor's degree,Hybrid,51555.0
182000.0,30.0,Profession,United States of America,Bachelor's degree,Remote,182000.0
143000.0,9.0,Profession,United States of America,Master's degree,Remote,143000.0
66000.0,8.0,Profession,United States of America,Bachelor's degree,Remote,66000.0
225000.0,11.0,Profession,Brazil,Bachelor's degree,Hybrid,41960.0
83000.0,0.5,Profession,United States of America,Bachelor's degree,In-person,83000.0
100000.0,5.0,Profession,Switzerland,Bachelor's degree,Hybrid,111417.0
135000.0,6.0,Profession,United States of America,Bachelor's degree,Hybrid,135000.0
78000.0,8.0,Profession,Serbia,Master's degree,Remote,83777.0
60000.0,20.0,Profession,Germany,Master's degree,In-person,64444.0
126400.0,12.0,Profession,Israel,Less than Bachelor's degree,In-person,34108.0
12000.0,1.0,Profession,Ukraine,Less than Bachelor's degree,Hybrid,12000.0
44000.0,3.0,Profession,France,Master's degree,Hybrid,47259.0
100000.0,20.0,Profession,Germany,Less than Bachelor's degree,Hybrid,107406.0
30000.0,6.0,Profession,United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's degree,Hybrid,38216.0
310000.0,5.0,Profession,Israel,Less than Bachelor's degree,Hybrid,83651.0
90000.0,12.0,Profession,United Kingdom of Great Britain and Northern Ireland,Master's degree,Hybrid,114649.0
24000.0,2.0,Profession,United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's degree,In-person,30573.0
140000.0,8.0,Profession,United States of America,Bachelor's degree,Remote,140000.0
70000.0,9.0,Developer,Germany,Upper than Master's degree,In-person,75184.0
65000.0,23.0,Profession,Germany,Bachelor's degree,Hybrid,69814.0
70000.0,24.0,Profession,Greece,Upper than Master's degree,Hybrid,75184.0
273000.0,15.0,Profession,Brazil,Less than Bachelor's degree,Remote,50911.0
60000.0,5.0,Profession,Canada,Master's degree,Hybrid,43616.0
32000.0,8.0,Developer,United States of America,Bachelor's degree,In-person,32000.0
140000.0,7.0,Profession,United States of America,Bachelor's degree,Hybrid,140000.0
400000.0,12.0,Profession,Poland,Master's degree,Remote,98986.0
63000.0,5.0,Profession,France,Master's degree,Remote,67666.0
75000.0,6.0,Profession,Germany,Bachelor's degree,Remote,80555.0
36000.0,0.5,Developer,United States of America,Bachelor's degree,Remote,36000.0
25000.0,13.0,Profession,Argentina,Less than Bachelor's degree,Remote,25000.0
75000.0,16.0,Profession,Bulgaria,Less than Bachelor's degree,Remote,75000.0
57200.0,18.0,Profession,Other,Bachelor's degree,Hybrid,61436.0
82000.0,11.0,Profession,Germany,Bachelor's degree,Remote,88073.0
69000.0,9.0,Profession,Germany,Bachelor's degree,Hybrid,74110.0
78300.0,1.0,Profession,United States of America,Bachelor's degree,Hybrid,78300.0
300000.0,10.0,Profession,Poland,Bachelor's degree,Hybrid,74239.0
60000.0,4.0,Profession,Spain,Bachelor's degree,Hybrid,64444.0
53000.0,7.0,Profession,Germany,Master's degree,In-person,56925.0
165000.0,5.0,Profession,United States of America,Bachelor's degree,Hybrid,165000.0
180000.0,17.0,Profession,United States of America,Bachelor's degree,Remote,180000.0
150000.0,13.0,Profession,United States of America,Bachelor's degree,Remote,150000.0
300000.0,15.0,Profession,Israel,Master's degree,Hybrid,80953.0
80000.0,9.0,Profession,Other,Master's degree,In-person,101910.0
40000.0,29.0,Profession,United States of America,Upper than Master's degree,Remote,40000.0
83000.0,10.0,Profession,United States of America,Bachelor's degree,In-person,83000.0
115000.0,10.0,Profession,Austria,Master's degree,Hybrid,123517.0
140000.0,18.0,Profession,Germany,Master's degree,In-person,150369.0
11200.0,2.0,Profession,Germany,Less than Bachelor's degree,Hybrid,12029.0
64000.0,10.0,Profession,Netherlands,Bachelor's degree,Hybrid,68740.0
132000.0,26.0,Profession,New Zealand,Bachelor's degree,Remote,81123.0
110000.0,23.0,Profession,United States of America,Bachelor's degree,Hybrid,110000.0
172000.0,11.0,Profession,Poland,Master's degree,Remote,42564.0
75000.0,16.0,Profession,Spain,Bachelor's degree,Remote,95541.0
120000.0,11.0,Profession,Canada,Less than Bachelor's degree,Remote,87231.0
84000.0,12.0,Profession,Germany,Master's degree,Hybrid,90221.0
24000.0,12.0,Profession,Turkey,Bachelor's degree,Remote,25777.0
18000.0,2.0,Profession,Other,Bachelor's degree,Hybrid,18000.0
77000.0,7.0,Profession,Germany,Bachelor's degree,Remote,82703.0
27000.0,30.0,Profession,Other,Master's degree,In-person,29000.0
42000.0,1.0,Profession,Germany,Master's degree,In-person,45111.0
76000.0,20.0,Profession,Other,Bachelor's degree,Remote,76000.0
120000.0,8.0,Profession,United States of America,Bachelor's degree,Remote,120000.0
58000.0,11.0,Profession,Spain,Master's degree,Remote,62296.0
15500.0,7.0,Profession,Other,Less than Bachelor's degree,Remote,15500.0
65000.0,7.0,Profession,Germany,Master's degree,Hybrid,69814.0
105500.0,15.0,Profession,United States of America,Bachelor's degree,Remote,105500.0
31000.0,7.0,Profession,Greece,Bachelor's degree,Hybrid,33296.0
103000.0,12.0,Profession,United States of America,Bachelor's degree,Remote,103000.0
58000.0,16.0,Profession,Other,Less than Bachelor's degree,Remote,58000.0
31000.0,2.0,Profession,Italy,Bachelor's degree,Remote,33296.0
56666.0,6.0,Profession,Germany,Master's degree,Hybrid,60863.0
130000.0,5.0,Profession,United States of America,Less than Bachelor's degree,Hybrid,130000.0
91800.0,13.0,Profession,Germany,Bachelor's degree,Remote,98599.0
60000.0,8.0,Profession,Brazil,Bachelor's degree,In-person,11189.0
46000.0,24.0,Profession,Slovakia,Master's degree,Remote,49407.0
44000.0,8.0,Profession,Finland,Bachelor's degree,Hybrid,47259.0
200000.0,23.0,Profession,Canada,Bachelor's degree,Remote,145386.0
360000.0,13.0,Profession,Other,Bachelor's degree,In-person,23375.0
80000.0,14.0,Profession,Israel,Less than Bachelor's degree,Remote,21587.0
127000.0,3.0,Profession,United States of America,Master's degree,Hybrid,127000.0
60000.0,10.0,Profession,Bulgaria,Master's degree,Remote,32954.0
220000.0,4.0,Profession,Poland,Bachelor's degree,Hybrid,54442.0
180000.0,14.0,Profession,Brazil,Less than Bachelor's degree,Hybrid,33568.0
48000.0,12.0,Profession,France,Master's degree,Remote,51555.0
36000.0,2.0,Profession,Egypt,Bachelor's degree,Remote,38666.0
91000.0,15.0,Profession,Germany,Master's degree,Hybrid,97740.0
52500.0,10.0,Profession,Germany,Bachelor's degree,Hybrid,56388.0
142000.0,12.0,Profession,United States of America,Bachelor's degree,Hybrid,142000.0
160000.0,19.0,Profession,United States of America,Bachelor's degree,Remote,160000.0
85000.0,10.0,Profession,Slovakia,Less than Bachelor's degree,Remote,91295.0
36000.0,5.0,Developer,Ukraine,Bachelor's degree,Remote,36000.0
142000.0,15.0,Profession,Netherlands,Master's degree,Remote,152517.0
168000.0,28.0,Profession,United States of America,Less than Bachelor's degree,Remote,168000.0
200000.0,16.0,Profession,New Zealand,Bachelor's degree,Remote,122913.0
119000.0,8.0,Profession,Denmark,Less than Bachelor's degree,Hybrid,127813.0
28000.0,24.0,Profession,Ukraine,Bachelor's degree,Remote,30074.0
55000.0,20.0,Profession,United Kingdom of Great Britain and Northern Ireland,Bachelor's degree,Hybrid,70063.0
135000.0,12.0,Profession,Canada,Less than Bachelor's degree,Remote,98135.0
155000.0,25.0,Profession,United States of America,Less than Bachelor's degree,Remote,155000.0
400000.0,5.0,Profession,Other,Less than Bachelor's degree,Remote,108906.0
65000.0,13.0,Profession,Netherlands,Bachelor's degree,In-person,69814.0
24000.0,30.0,Profession,France,Bachelor's degree,Hybrid,25777.0
40000.0,10.0,Profession,Greece,Bachelor's degree,Remote,42962.0
30000.0,2.0,Profession,Ukraine,Bachelor's degree,Remote,30000.0
51360.0,3.0,Profession,Germany,Master's degree,Hybrid,55164.0
144000.0,8.0,Profession,Brazil,Bachelor's degree,Remote,26854.0
95000.0,11.0,Profession,United Kingdom of Great Britain and Northern Ireland,Bachelor's degree,Hybrid,121018.0
40000.0,7.0,Profession,Germany,Master's degree,Hybrid,42962.0
89000.0,9.0,Profession,Germany,Upper than Master's degree,In-person,95592.0
80000.0,17.0,Profession,France,Master's degree,Remote,85925.0
57000.0,12.0,Profession,Other,Less than Bachelor's degree,Remote,25176.0
45000.0,5.0,Profession,Belgium,Master's degree,Hybrid,48333.0
260000.0,19.0,Profession,Other,Bachelor's degree,Remote,33419.0
46000.0,12.0,Profession,United States of America,Less than Bachelor's degree,Hybrid,46000.0
42000.0,6.0,Developer,Italy,Upper than Master's degree,Hybrid,45111.0
55000.0,0.5,Profession,United States of America,Bachelor's degree,Remote,55000.0
86400.0,9.0,Profession,Brazil,Less than Bachelor's degree,Remote,16112.0
60000.0,26.0,Profession,France,Less than Bachelor's degree,Hybrid,64444.0
90360.0,6.0,Profession,Slovakia,Less than Bachelor's degree,Remote,97052.0
110000.0,7.0,Profession,Ukraine,Bachelor's degree,Remote,110000.0
50000.0,9.0,Profession,Romania,Bachelor's degree,Hybrid,53703.0
195000.0,10.0,Profession,Brazil,Bachelor's degree,Remote,36365.0
85656.0,12.0,Profession,Brazil,Bachelor's degree,Remote,15974.0
53000.0,3.0,Profession,Germany,Master's degree,Hybrid,56925.0
350000.0,9.0,Profession,Brazil,Bachelor's degree,Hybrid,65271.0
60000.0,9.0,Profession,Germany,Master's degree,Remote,64444.0
197000.0,5.0,Profession,United States of America,Master's degree,Remote,197000.0
70000.0,12.0,Developer,United States of America,Upper than Master's degree,Remote,70000.0
80000.0,4.0,Profession,Netherlands,Less than Bachelor's degree,Remote,80000.0
30000.0,4.0,Profession,Italy,Bachelor's degree,Remote,32222.0
105000.0,18.0,Profession,France,Master's degree,Hybrid,112777.0
130000.0,22.0,Profession,United States of America,Less than Bachelor's degree,In-person,130000.0
30000.0,5.0,Developer,Italy,Upper than Master's degree,Hybrid,32222.0
70000.0,9.0,Profession,Portugal,Upper than Master's degree,Remote,75184.0
163000.0,25.0,Profession,United States of America,Bachelor's degree,Remote,163000.0
68420.0,0.5,Profession,Austria,Upper than Master's degree,In-person,73487.0
75000.0,15.0,Profession,United Kingdom of Great Britain and Northern Ireland,Less than Bachelor's degree,Remote,95541.0
215000.0,7.0,Profession,Poland,Master's degree,Hybrid,53205.0
67500.0,16.0,Profession,Germany,Less than Bachelor's degree,Remote,72499.0
155000.0,16.0,Developer,United States of America,Master's degree,Hybrid,155000.0
39700.0,15.0,Profession,France,Bachelor's degree,Hybrid,42640.0
108000.0,14.0,Profession,Switzerland,Less than Bachelor's degree,Hybrid,120330.0
